timestamp_iso,elapsed_s,node,source,far_threshold_cm,near_threshold_cm,far_cm,far_occupied,near_cm,near_occupied,queue,local_queue,remote_queue,incoming_count,passed_count,remote_source,remote_stale,green_side,phase,emergency,priority_side,lights_a,lights_b,power_bus_v,power_current_ma,power_mw,tx_backend,payload,rssi_dbm,snr_db,truth_any_vehicle,truth_far,truth_near,truth_note,event_label,raw_line
2026-05-20T19:07:07,15.15,A,SENSORS,100.0,100.0,999.0,0,999.0,0,0,,,0,0,,,,,OFF,,,,,,,RADIO_TX_OK,"A,0,0,0,0,0,0,25014",,,,,,,,"A STATUS | source=SENSORS | thresholds=100.0/100.0 | far=999.0cm/FREE | near=999.0cm/FREE | queue=0 | in=0 | out=0 | emergency=OFF | tx=RADIO_TX_OK | payload=A,0,0,0,0,0,0,25014"
2026-05-20T19:07:08,16.15,A,SENSORS,100.0,100.0,999.0,0,999.0,0,0,,,0,0,,,,,OFF,,,,,,,RADIO_TX_OK,"A,0,0,0,0,0,0,26014",,,,,,,,"A STATUS | source=SENSORS | thresholds=100.0/100.0 | far=999.0cm/FREE | near=999.0cm/FREE | queue=0 | in=0 | out=0 | emergency=OFF | tx=RADIO_TX_OK | payload=A,0,0,0,0,0,0,26014"
2026-05-20T19:07:09,17.15,A,SENSORS,100.0,100.0,999.0,0,999.0,0,0,,,0,0,,,,,OFF,,,,,,,RADIO_TX_OK,"A,0,0,0,0,0,0,27014",,,,,,,,"A STATUS | source=SENSORS | thresholds=100.0/100.0 | far=999.0cm/FREE | near=999.0cm/FREE | queue=0 | in=0 | out=0 | emergency=OFF | tx=RADIO_TX_OK | payload=A,0,0,0,0,0,0,27014"
2026-05-20T19:07:10,18.15,A,SENSORS,100.0,100.0,999.0,0,999.0,0,0,,,0,0,,,,,OFF,,,,,,,RADIO_TX_OK,"A,0,0,0,0,0,0,28014",,,,,,,,"A STATUS | source=SENSORS | thresholds=100.0/100.0 | far=999.0cm/FREE | near=999.0cm/FREE | queue=0 | in=0 | out=0 | emergency=OFF | tx=RADIO_TX_OK | payload=A,0,0,0,0,0,0,28014"
2026-05-20T19:07:11,19.15,A,SENSORS,100.0,100.0,999.0,0,999.0,0,0,,,0,0,,,,,OFF,,,,,,,RADIO_TX_OK,"A,0,0,0,0,0,0,29014",,,,,,,,"A STATUS | source=SENSORS | thresholds=100.0/100.0 | far=999.0cm/FREE | near=999.0cm/FREE | queue=0 | in=0 | out=0 | emergency=OFF | tx=RADIO_TX_OK | payload=A,0,0,0,0,0,0,29014"
2026-05-20T19:07:12,20.15,A,SENSORS,100.0,100.0,999.0,0,999.0,0,0,,,0,0,,,,,OFF,,,,,,,RADIO_TX_OK,"A,0,0,0,0,0,0,30014",,,,,,,,"A STATUS | source=SENSORS | thresholds=100.0/100.0 | far=999.0cm/FREE | near=999.0cm/FREE | queue=0 | in=0 | out=0 | emergency=OFF | tx=RADIO_TX_OK | payload=A,0,0,0,0,0,0,30014"
2026-05-20T19:07:13,21.15,A,SENSORS,100.0,100.0,999.0,0,999.0,0,0,,,0,0,,,,,OFF,,,,,,,RADIO_TX_OK,"A,0,0,0,0,0,0,31014",,,,,,,,"A STATUS | source=SENSORS | thresholds=100.0/100.0 | far=999.0cm/FREE | near=999.0cm/FREE | queue=0 | in=0 | out=0 | emergency=OFF | tx=RADIO_TX_OK | payload=A,0,0,0,0,0,0,31014"
2026-05-20T19:07:14,22.15,A,SENSORS,100.0,100.0,999.0,0,999.0,0,0,,,0,0,,,,,OFF,,,,,,,RADIO_TX_OK,"A,0,0,0,0,0,0,32014",,,,,,,,"A STATUS | source=SENSORS | thresholds=100.0/100.0 | far=999.0cm/FREE | near=999.0cm/FREE | queue=0 | in=0 | out=0 | emergency=OFF | tx=RADIO_TX_OK | payload=A,0,0,0,0,0,0,32014"
2026-05-20T19:07:15,23.15,A,SENSORS,100.0,100.0,999.0,0,999.0,0,0,,,0,0,,,,,OFF,,,,,,,RADIO_TX_OK,"A,0,0,0,0,0,0,33014",,,,,,,,"A STATUS | source=SENSORS | thresholds=100.0/100.0 | far=999.0cm/FREE | near=999.0cm/FREE | queue=0 | in=0 | out=0 | emergency=OFF | tx=RADIO_TX_OK | payload=A,0,0,0,0,0,0,33014"
2026-05-20T19:07:16,24.15,A,SENSORS,100.0,100.0,999.0,0,999.0,0,0,,,0,0,,,,,OFF,,,,,,,RADIO_TX_OK,"A,0,0,0,0,0,0,34014",,,,,,,,"A STATUS | source=SENSORS | thresholds=100.0/100.0 | far=999.0cm/FREE | near=999.0cm/FREE | queue=0 | in=0 | out=0 | emergency=OFF | tx=RADIO_TX_OK | payload=A,0,0,0,0,0,0,34014"
2026-05-20T19:07:17,25.15,A,SENSORS,100.0,100.0,999.0,0,999.0,0,0,,,0,0,,,,,OFF,,,,,,,RADIO_TX_OK,"A,0,0,0,0,0,0,35014",,,,,,,,"A STATUS | source=SENSORS | thresholds=100.0/100.0 | far=999.0cm/FREE | near=999.0cm/FREE | queue=0 | in=0 | out=0 | emergency=OFF | tx=RADIO_TX_OK | payload=A,0,0,0,0,0,0,35014"
