timestamp_iso,elapsed_s,node,source,far_threshold_cm,near_threshold_cm,far_cm,far_occupied,near_cm,near_occupied,queue,local_queue,remote_queue,incoming_count,passed_count,remote_source,remote_stale,green_side,phase,emergency,priority_side,lights_a,lights_b,tx_backend,payload,rssi_dbm,snr_db,truth_any_vehicle,truth_far,truth_near,truth_note,event_label,raw_line
2026-05-19T17:51:25,16.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:26,17.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:27,18.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:28,19.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:29,20.69,B,LORA_STALE,100.0,100.0,188.8,0,163.1,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=188.8cm/FREE | near=163.1cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:30,21.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:31,22.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:32,23.70,B,LORA_STALE,100.0,100.0,999.0,0,163.9,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=163.9cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:33,24.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:34,25.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:35,26.70,B,LORA_STALE,100.0,100.0,999.0,0,167.7,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=167.7cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:36,27.70,B,LORA_STALE,100.0,100.0,999.0,0,168.3,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=168.3cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:37,28.69,B,LORA_STALE,100.0,100.0,178.2,0,168.2,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=178.2cm/FREE | near=168.2cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:38,29.71,B,LORA_STALE,100.0,100.0,999.0,0,186.7,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=186.7cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:39,30.70,B,LORA_STALE,100.0,100.0,999.0,0,167.2,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=167.2cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:40,31.70,B,LORA_STALE,100.0,100.0,999.0,0,167.1,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=167.1cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:41,32.70,B,LORA_STALE,100.0,100.0,999.0,0,167.1,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=167.1cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:42,33.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:43,34.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:44,35.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:45,36.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:46,37.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:47,38.71,B,LORA_STALE,100.0,100.0,999.0,0,268.4,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=268.4cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:48,39.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:49,40.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:50,41.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED
2026-05-19T17:51:51,42.70,B,LORA_STALE,100.0,100.0,999.0,0,23.2,1,,1,0,,,LORA_STALE,ON,A,YELLOW,OFF,A,YELLOW,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=23.2cm/OCC | thresholds=100.0/100.0 | localQ=1 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19T17:51:52,43.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,A,YELLOW,OFF,A,YELLOW,RED,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED
2026-05-19T17:51:53,44.72,B,LORA_STALE,100.0,100.0,999.0,0,999.0,0,,0,0,,,LORA_STALE,ON,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,B STATUS | far=999.0cm/FREE | near=999.0cm/FREE | thresholds=100.0/100.0 | localQ=0 | remoteQ=0 | source=LORA_STALE | stale=ON | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN
