timestamp_iso,elapsed_s,node,source,far_threshold_cm,near_threshold_cm,sensor_filter,sensor_health,a_queue,b_queue,a_far_cm,a_far_occupied,a_near_cm,a_near_occupied,b_far_cm,b_far_occupied,b_near_cm,b_near_occupied,far_cm,far_occupied,near_cm,near_occupied,queue,local_queue,remote_queue,incoming_count,passed_count,remote_source,remote_stale,green_side,phase,emergency,priority_side,lights_a,lights_b,power_bus_v,power_current_ma,power_mw,tx_backend,payload,rssi_dbm,snr_db,truth_any_vehicle,truth_far,truth_near,truth_note,event_label,raw_line
2026-05-22T19:44:56,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,| far=129.Log mode set to SUMMARY
2026-05-22T19:45:28,32.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",0,1,169.1,0,165.4,0,126.2,0,135.9,0,126.2,0,135.9,0,,1,0,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,,,,"B STATUS | A_queue=0 | B_queue=1 | A_far=169.1cm/FREE | A_near=165.4cm/FREE | B_far=126.2cm/FREE | B_near=135.9cm/FREE | far=126.2cm/FREE | near=135.9cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=1 | remoteQ=0 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN | power=INA219_NA"
2026-05-22T19:45:29,33.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",0,2,169.1,0,165.5,0,126.2,1,138.6,0,126.2,1,138.6,0,,2,0,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,,,,"B STATUS | A_queue=0 | B_queue=2 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=126.2cm/OCC | B_near=138.6cm/FREE | far=126.2cm/OCC | near=138.6cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=2 | remoteQ=0 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN | power=INA219_NA"
2026-05-22T19:45:30,34.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",0,2,169.1,0,165.5,0,125.8,0,138.5,0,125.8,0,138.5,0,,2,0,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,,,,"B STATUS | A_queue=0 | B_queue=2 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=125.8cm/FREE | B_near=138.5cm/FREE | far=125.8cm/FREE | near=138.5cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=2 | remoteQ=0 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN | power=INA219_NA"
2026-05-22T19:45:31,35.07,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",0,3,169.1,0,165.4,0,2.6,1,89.4,0,2.6,1,89.4,0,,3,0,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,,,,"B STATUS | A_queue=0 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.4cm/FREE | B_far=2.6cm/OCC | B_near=89.4cm/FREE | far=2.6cm/OCC | near=89.4cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=0 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN | power=INA219_NA"
2026-05-22T19:45:32,36.11,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",0,3,169.1,0,165.4,0,129.7,0,139.1,0,129.7,0,139.1,0,,3,0,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,,,,"B STATUS | A_queue=0 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.4cm/FREE | B_far=129.7cm/FREE | B_near=139.1cm/FREE | far=129.7cm/FREE | near=139.1cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=0 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN | power=INA219_NA"
2026-05-22T19:45:33,37.09,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",0,3,169.1,0,165.4,0,125.8,0,131.8,0,125.8,0,131.8,0,,3,0,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,,,,"B STATUS | A_queue=0 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.4cm/FREE | B_far=125.8cm/FREE | B_near=131.8cm/FREE | far=125.8cm/FREE | near=131.8cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=0 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN | power=INA219_NA"
2026-05-22T19:45:34,38.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",1,3,31.9,1,165.4,0,129.4,0,132.2,0,129.4,0,132.2,0,,3,1,,,LORA_RADIO,OFF,B,YELLOW,OFF,B,RED,YELLOW,,,,,,,,,,,,,"B STATUS | A_queue=1 | B_queue=3 | A_far=31.9cm/OCC | A_near=165.4cm/FREE | B_far=129.4cm/FREE | B_near=132.2cm/FREE | far=129.4cm/FREE | near=132.2cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=1 | source=LORA_RADIO | stale=OFF | green=B | phase=YELLOW | emergency=OFF | priority=B | lights=A:RED B:YELLOW | power=INA219_NA"
2026-05-22T19:45:35,39.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",1,3,169.1,0,165.5,0,125.8,0,131.8,0,125.8,0,131.8,0,,3,1,,,LORA_RADIO,OFF,B,YELLOW,OFF,B,RED,YELLOW,,,,,,,,,,,,,"B STATUS | A_queue=1 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=125.8cm/FREE | B_near=131.8cm/FREE | far=125.8cm/FREE | near=131.8cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=1 | source=LORA_RADIO | stale=OFF | green=B | phase=YELLOW | emergency=OFF | priority=B | lights=A:RED B:YELLOW | power=INA219_NA"
2026-05-22T19:45:36,40.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",1,3,169.1,0,165.4,0,130.2,0,126.3,0,130.2,0,126.3,0,,3,1,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=1 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.4cm/FREE | B_far=130.2cm/FREE | B_near=126.3cm/FREE | far=130.2cm/FREE | near=126.3cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=1 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:37,41.09,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",2,3,27.7,1,165.4,0,126.7,0,109.2,0,126.7,0,109.2,0,,3,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=2 | B_queue=3 | A_far=27.7cm/OCC | A_near=165.4cm/FREE | B_far=126.7cm/FREE | B_near=109.2cm/FREE | far=126.7cm/FREE | near=109.2cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:38,42.11,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",2,3,169.1,0,165.4,0,129.7,0,138.6,0,129.7,0,138.6,0,,3,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=2 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.4cm/FREE | B_far=129.7cm/FREE | B_near=138.6cm/FREE | far=129.7cm/FREE | near=138.6cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:39,43.11,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",2,3,25.1,0,165.4,0,130.2,0,136.8,0,130.2,0,136.8,0,,3,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=2 | B_queue=3 | A_far=25.1cm/FREE | A_near=165.4cm/FREE | B_far=130.2cm/FREE | B_near=136.8cm/FREE | far=130.2cm/FREE | near=136.8cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:40,44.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",2,3,169.1,0,165.5,0,126.7,0,132.7,0,126.7,0,132.7,0,,3,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=2 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=126.7cm/FREE | B_near=132.7cm/FREE | far=126.7cm/FREE | near=132.7cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:41,45.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",2,3,30.6,0,165.5,0,126.6,0,136.4,0,126.6,0,136.4,0,,3,2,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=2 | B_queue=3 | A_far=30.6cm/FREE | A_near=165.5cm/FREE | B_far=126.6cm/FREE | B_near=136.4cm/FREE | far=126.6cm/FREE | near=136.4cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=2 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:42,46.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",3,3,169.1,0,165.5,0,126.7,0,136.4,0,126.7,0,136.4,0,,3,3,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=3 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=126.7cm/FREE | B_near=136.4cm/FREE | far=126.7cm/FREE | near=136.4cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:43,47.11,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",3,3,169.1,0,165.4,0,129.8,0,136.0,0,129.8,0,136.0,0,,3,3,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=3 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.4cm/FREE | B_far=129.8cm/FREE | B_near=136.0cm/FREE | far=129.8cm/FREE | near=136.0cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=3 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:44,48.11,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,3,24.8,1,165.4,0,129.4,0,135.6,0,129.4,0,135.6,0,,3,4,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=3 | A_far=24.8cm/OCC | A_near=165.4cm/FREE | B_far=129.4cm/FREE | B_near=135.6cm/FREE | far=129.4cm/FREE | near=135.6cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:45,49.11,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,3,26.9,1,165.5,0,129.4,0,135.9,0,129.4,0,135.9,0,,3,4,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=3 | A_far=26.9cm/OCC | A_near=165.5cm/FREE | B_far=129.4cm/FREE | B_near=135.9cm/FREE | far=129.4cm/FREE | near=135.9cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:46,50.11,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,3,26.5,1,165.4,0,129.4,0,135.9,0,129.4,0,135.9,0,,3,4,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=3 | A_far=26.5cm/OCC | A_near=165.4cm/FREE | B_far=129.4cm/FREE | B_near=135.9cm/FREE | far=129.4cm/FREE | near=135.9cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:47,51.11,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,3,169.1,0,165.4,0,129.8,0,135.9,0,129.8,0,135.9,0,,3,4,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.4cm/FREE | B_far=129.8cm/FREE | B_near=135.9cm/FREE | far=129.8cm/FREE | near=135.9cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:48,52.11,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,3,169.1,0,165.5,0,129.4,0,135.9,0,129.4,0,135.9,0,,3,4,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=129.4cm/FREE | B_near=135.9cm/FREE | far=129.4cm/FREE | near=135.9cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:49,53.11,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,3,169.1,0,165.5,0,129.4,0,135.9,0,129.4,0,135.9,0,,3,4,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=129.4cm/FREE | B_near=135.9cm/FREE | far=129.4cm/FREE | near=135.9cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:50,54.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,3,169.5,0,165.4,0,126.3,0,135.6,0,126.3,0,135.6,0,,3,4,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=3 | A_far=169.5cm/FREE | A_near=165.4cm/FREE | B_far=126.3cm/FREE | B_near=135.6cm/FREE | far=126.3cm/FREE | near=135.6cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:51,55.11,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,3,169.1,0,165.5,0,129.8,0,135.5,0,129.8,0,135.5,0,,3,4,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=129.8cm/FREE | B_near=135.5cm/FREE | far=129.8cm/FREE | near=135.5cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:52,56.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,3,169.1,0,165.5,0,126.6,0,135.9,0,126.6,0,135.9,0,,3,4,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=126.6cm/FREE | B_near=135.9cm/FREE | far=126.6cm/FREE | near=135.9cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:53,57.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,3,169.1,0,165.5,0,126.7,0,135.6,0,126.7,0,135.6,0,,3,4,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=126.7cm/FREE | B_near=135.6cm/FREE | far=126.7cm/FREE | near=135.6cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:54,58.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,3,169.1,0,165.5,0,126.2,0,135.5,0,126.2,0,135.5,0,,3,4,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=126.2cm/FREE | B_near=135.5cm/FREE | far=126.2cm/FREE | near=135.5cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:55,59.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,3,169.1,0,165.5,0,126.2,0,135.6,0,126.2,0,135.6,0,,3,4,,,LORA_RADIO,OFF,A,GREEN,OFF,A,GREEN,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=3 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=126.2cm/FREE | B_near=135.6cm/FREE | far=126.2cm/FREE | near=135.6cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=3 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=GREEN | emergency=OFF | priority=A | lights=A:GREEN B:RED | power=INA219_NA"
2026-05-22T19:45:56,60.08,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,4,169.1,0,165.5,0,8.1,1,100.2,0,8.1,1,100.2,0,,4,4,,,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=4 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=8.1cm/OCC | B_near=100.2cm/FREE | far=8.1cm/OCC | near=100.2cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=4 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED | power=INA219_NA"
2026-05-22T19:45:57,61.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,4,169.1,0,165.5,0,126.7,0,136.0,0,126.7,0,136.0,0,,4,4,,,LORA_RADIO,OFF,A,YELLOW,OFF,A,YELLOW,RED,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=4 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=126.7cm/FREE | B_near=136.0cm/FREE | far=126.7cm/FREE | near=136.0cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=4 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=A | phase=YELLOW | emergency=OFF | priority=A | lights=A:YELLOW B:RED | power=INA219_NA"
2026-05-22T19:45:58,62.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,5,169.5,0,165.5,0,125.4,0,139.5,0,125.4,0,139.5,0,,5,4,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=5 | A_far=169.5cm/FREE | A_near=165.5cm/FREE | B_far=125.4cm/FREE | B_near=139.5cm/FREE | far=125.4cm/FREE | near=139.5cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=5 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN | power=INA219_NA"
2026-05-22T19:45:59,63.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,5,169.1,0,165.4,0,125.8,0,137.1,0,125.8,0,137.1,0,,5,4,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=5 | A_far=169.1cm/FREE | A_near=165.4cm/FREE | B_far=125.8cm/FREE | B_near=137.1cm/FREE | far=125.8cm/FREE | near=137.1cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=5 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN | power=INA219_NA"
2026-05-22T19:46:00,64.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,5,169.1,0,165.5,0,125.8,0,135.9,0,125.8,0,135.9,0,,5,4,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=5 | A_far=169.1cm/FREE | A_near=165.5cm/FREE | B_far=125.8cm/FREE | B_near=135.9cm/FREE | far=125.8cm/FREE | near=135.9cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=5 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN | power=INA219_NA"
2026-05-22T19:46:01,65.11,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",4,5,169.2,0,165.4,0,129.8,0,135.9,0,129.8,0,135.9,0,,5,4,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,,,,"B STATUS | A_queue=4 | B_queue=5 | A_far=169.2cm/FREE | A_near=165.4cm/FREE | B_far=129.8cm/FREE | B_near=135.9cm/FREE | far=129.8cm/FREE | near=135.9cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=5 | remoteQ=4 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN | power=INA219_NA"
2026-05-22T19:46:02,66.10,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",5,5,54.5,1,165.4,0,125.7,0,135.5,0,125.7,0,135.5,0,,5,5,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,,,,"B STATUS | A_queue=5 | B_queue=5 | A_far=54.5cm/OCC | A_near=165.4cm/FREE | B_far=125.7cm/FREE | B_near=135.5cm/FREE | far=125.7cm/FREE | near=135.5cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=5 | remoteQ=5 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN | power=INA219_NA"
2026-05-22T19:46:03,67.11,B,LORA_RADIO,50.0,50.0,median3_debounce2,"F:OK,N:OK",5,5,23.0,1,165.5,0,130.7,0,133.9,0,130.7,0,133.9,0,,5,5,,,LORA_RADIO,OFF,B,GREEN,OFF,B,RED,GREEN,,,,,,,,,,,,,"B STATUS | A_queue=5 | B_queue=5 | A_far=23.0cm/OCC | A_near=165.5cm/FREE | B_far=130.7cm/FREE | B_near=133.9cm/FREE | far=130.7cm/FREE | near=133.9cm/FREE | thresholds=50.0/50.0 | filter=median3_debounce2 | health=F:OK,N:OK | localQ=5 | remoteQ=5 | source=LORA_RADIO | stale=OFF | green=B | phase=GREEN | emergency=OFF | priority=B | lights=A:RED B:GREEN | power=INA219_NA"
